image_file,lat,lon,ele,time, 
frame_00000000.jpg,42.2960427593695,-72.6197446242779,34.88443627581,2024-08-15 16:12:43, 
frame_00000001.jpg,42.296009083471,-72.6197373154426,35.3836888894439,2024-08-15 16:12:44, 
frame_00000002.jpg,42.2959730095767,-72.6197206458491,35.0272774808109,2024-08-15 16:12:45, 
frame_00000003.jpg,42.2959323415406,-72.6197238692918,35.1066983984783,2024-08-15 16:12:46, 
frame_00000004.jpg,42.2958937472122,-72.619709063401,35.3265933990479,2024-08-15 16:12:47, 
frame_00000005.jpg,42.2958546551943,-72.6197061304367,35.599007986486,2024-08-15 16:12:48, 
frame_00000006.jpg,42.2958234813074,-72.6196928477049,35.1940939370543,2024-08-15 16:12:49, 
frame_00000007.jpg,42.2957910358453,-72.6196813095673,35.7816362017766,2024-08-15 16:12:50, 
frame_00000008.jpg,42.2957573549953,-72.6196710178695,36.3416578071192,2024-08-15 16:12:51, 
frame_00000009.jpg,42.2957218523091,-72.6196665909956,36.7859684070572,2024-08-15 16:12:52, 
frame_00000010.jpg,42.2956872578265,-72.6196542417498,36.8771652420983,2024-08-15 16:12:53, 
frame_00000011.jpg,42.2956557593098,-72.6196408597668,37.0883408142254,2024-08-15 16:12:54, 
frame_00000012.jpg,42.2956228180691,-72.6196322239364,36.737666580826,2024-08-15 16:12:55, 
frame_00000013.jpg,42.2955901178277,-72.6196233343047,36.5693877488375,2024-08-15 16:12:56, 
frame_00000014.jpg,42.2955545835602,-72.6196124405172,36.6872712774202,2024-08-15 16:12:57, 
frame_00000015.jpg,42.2955233941375,-72.6196010779754,36.6085220547393,2024-08-15 16:12:58, 
frame_00000016.jpg,42.2954853036977,-72.6195799420657,36.5682002687827,2024-08-15 16:12:59, 
frame_00000017.jpg,42.2954535296506,-72.6195768740195,36.192647091113,2024-08-15 16:13:00, 
frame_00000018.jpg,42.2954228038676,-72.6195664662681,36.111822957173,2024-08-15 16:13:01, 
frame_00000019.jpg,42.2953911260821,-72.6195524880248,36.0496290046722,2024-08-15 16:13:02, 
frame_00000020.jpg,42.2953560450388,-72.6195417372675,35.830222915858,2024-08-15 16:13:03, 
frame_00000021.jpg,42.2953207238195,-72.6195314767938,35.9366079019383,2024-08-15 16:13:04, 
frame_00000022.jpg,42.2952859107551,-72.6195237694036,36.422461707145,2024-08-15 16:13:05, 
frame_00000023.jpg,42.29525433851,-72.619512938583,36.420675595291,2024-08-15 16:13:06, 
frame_00000024.jpg,42.2952163116974,-72.6194945323154,36.0623581809923,2024-08-15 16:13:07, 
frame_00000025.jpg,42.2951824586757,-72.6194770320999,36.0162325883284,2024-08-15 16:13:08, 
frame_00000026.jpg,42.2951505801376,-72.6194745923533,36.4224081113935,2024-08-15 16:13:09, 
frame_00000027.jpg,42.2951129548118,-72.6194651082417,36.3251261254773,2024-08-15 16:13:10, 
frame_00000028.jpg,42.2950738866436,-72.6194534953604,36.1379446825013,2024-08-15 16:13:11, 
frame_00000029.jpg,42.2950405930553,-72.6194441859547,36.5244904961437,2024-08-15 16:13:12, 
frame_00000030.jpg,42.295005144197,-72.6194317741815,36.4078393243253,2024-08-15 16:13:13, 
frame_00000031.jpg,42.2949706103785,-72.6194223678695,36.375864087604,2024-08-15 16:13:14, 
frame_00000032.jpg,42.2949339955142,-72.6194122332877,36.2920216033235,2024-08-15 16:13:15, 
frame_00000033.jpg,42.2948994388988,-72.6194030608838,36.8280197158456,2024-08-15 16:13:16, 
frame_00000034.jpg,42.294862259388,-72.6193937377404,36.9505687067285,2024-08-15 16:13:17, 
frame_00000035.jpg,42.294824074763,-72.6193794984105,36.7619589464739,2024-08-15 16:13:18, 
frame_00000036.jpg,42.2947849558027,-72.6193676527774,36.8047816548496,2024-08-15 16:13:19, 
frame_00000037.jpg,42.2947426404563,-72.6193561928398,36.3868026472628,2024-08-15 16:13:20, 
frame_00000038.jpg,42.2947036020578,-72.6193449672919,36.4138621501625,2024-08-15 16:13:21, 
frame_00000039.jpg,42.2946670817925,-72.6193320918572,36.3463213602081,2024-08-15 16:13:22, 
frame_00000040.jpg,42.2946290486363,-72.6193210998291,36.1593438778073,2024-08-15 16:13:23, 
frame_00000041.jpg,42.294593323296,-72.6193106475442,36.1625956231728,2024-08-15 16:13:24, 
frame_00000042.jpg,42.2945562889308,-72.6192960084275,35.9298787657171,2024-08-15 16:13:25, 
frame_00000043.jpg,42.2945229968073,-72.6192854326526,35.6547998078167,2024-08-15 16:13:26, 
frame_00000044.jpg,42.2944859972617,-72.6192745752792,35.5254066819325,2024-08-15 16:13:27, 
frame_00000045.jpg,42.2944456399843,-72.6192613657959,35.5381406191736,2024-08-15 16:13:28, 
frame_00000046.jpg,42.2944088194377,-72.6192487721518,35.4853142146021,2024-08-15 16:13:29, 
frame_00000047.jpg,42.2943689456957,-72.6192434227411,35.4694990701973,2024-08-15 16:13:30, 
frame_00000048.jpg,42.2943310814065,-72.6192359254196,35.5150232370943,2024-08-15 16:13:31, 
frame_00000049.jpg,42.2942952761741,-72.6192269520153,35.4399069296196,2024-08-15 16:13:32, 
frame_00000050.jpg,42.294263943237,-72.6192146687954,35.4318096144125,2024-08-15 16:13:33, 
frame_00000051.jpg,42.294234510807,-72.6191982230325,35.8649901524186,2024-08-15 16:13:34, 
frame_00000052.jpg,42.2941923555844,-72.6191827685005,35.4246755680069,2024-08-15 16:13:35, 
frame_00000053.jpg,42.294147094161,-72.6191745007197,35.6904322458431,2024-08-15 16:13:36, 
frame_00000054.jpg,42.2941038888694,-72.6191621654939,35.6948142023757,2024-08-15 16:13:37, 
frame_00000055.jpg,42.2940645747188,-72.6191399296356,35.5587042551488,2024-08-15 16:13:38, 
frame_00000056.jpg,42.2940282872414,-72.6191204163946,35.4023699630052,2024-08-15 16:13:39, 
frame_00000057.jpg,42.2939836272164,-72.6191109365767,35.4020181279629,2024-08-15 16:13:40, 
frame_00000058.jpg,42.2939390047466,-72.6190924019906,35.3611702173948,2024-08-15 16:13:41, 
frame_00000059.jpg,42.2938970670906,-72.6190770651624,35.5741464495659,2024-08-15 16:13:42, 
frame_00000060.jpg,42.2938583479057,-72.6190681242179,36.0294065102935,2024-08-15 16:13:43, 
frame_00000061.jpg,42.2938238898929,-72.6190476151588,35.9827677765861,2024-08-15 16:13:44, 
frame_00000062.jpg,42.293786682384,-72.6190457424536,36.2744196262211,2024-08-15 16:13:45, 
frame_00000063.jpg,42.2937590195413,-72.61903781914,36.1688869446516,2024-08-15 16:13:46, 
frame_00000064.jpg,42.2937117966356,-72.6190225722764,36.0007495991886,2024-08-15 16:13:47, 
frame_00000065.jpg,42.2936636757357,-72.6190137913578,36.338597888127,2024-08-15 16:13:48, 
frame_00000066.jpg,42.2936248042266,-72.619009543984,36.2790998378769,2024-08-15 16:13:49, 
frame_00000067.jpg,42.2935798502316,-72.6189985457825,36.1455569937825,2024-08-15 16:13:50, 
frame_00000068.jpg,42.2935461474641,-72.6189841439552,36.2344334544614,2024-08-15 16:13:51, 
frame_00000069.jpg,42.293512332865,-72.6189678051311,36.1593137020245,2024-08-15 16:13:52, 
frame_00000070.jpg,42.2934748055629,-72.6189540745963,35.8697763923556,2024-08-15 16:13:53, 
frame_00000071.jpg,42.2934282980774,-72.6189377443398,35.9113238416612,2024-08-15 16:13:54, 
frame_00000072.jpg,42.2933875077601,-72.6189243652896,35.9368434604257,2024-08-15 16:13:55, 
frame_00000073.jpg,42.2933469304125,-72.6189125157066,36.0050476724282,2024-08-15 16:13:56, 
frame_00000074.jpg,42.2933053525581,-72.6189028556345,36.0531668895856,2024-08-15 16:13:57, 
frame_00000075.jpg,42.2932691745514,-72.6188880059585,35.8888708874583,2024-08-15 16:13:58, 
frame_00000076.jpg,42.2932334347158,-72.61887700208,35.9689232157543,2024-08-15 16:13:59, 
frame_00000077.jpg,42.2931971752462,-72.6188695783594,35.6743543259799,2024-08-15 16:14:00, 
frame_00000078.jpg,42.2931543130499,-72.618858069032,35.7961195595562,2024-08-15 16:14:01, 
frame_00000079.jpg,42.2931115547935,-72.6188308530749,35.6285123433918,2024-08-15 16:14:02, 
frame_00000080.jpg,42.2930614012192,-72.6188154615944,35.4542925190181,2024-08-15 16:14:03, 
frame_00000081.jpg,42.2930217190495,-72.6187999544954,35.7083531497046,2024-08-15 16:14:04, 
frame_00000082.jpg,42.2929870996889,-72.6188018026431,36.0557281430811,2024-08-15 16:14:05, 
frame_00000083.jpg,42.2929567327676,-72.6187902689309,36.4091917481273,2024-08-15 16:14:06, 
frame_00000084.jpg,42.2929217035071,-72.6187783911555,36.1956445118412,2024-08-15 16:14:07, 
frame_00000085.jpg,42.2928909455789,-72.6187571119125,35.6962985768914,2024-08-15 16:14:08, 
frame_00000086.jpg,42.2928478582994,-72.6187554063752,35.8403709903359,2024-08-15 16:14:09, 
frame_00000087.jpg,42.2928145238532,-72.6187392705583,35.4929028563201,2024-08-15 16:14:10, 
frame_00000088.jpg,42.2927795191378,-72.6187228298057,35.3149647181854,2024-08-15 16:14:11, 
frame_00000089.jpg,42.2927397013965,-72.6187080468519,35.5177347986028,2024-08-15 16:14:12, 
frame_00000090.jpg,42.2926989624687,-72.6186945061023,35.5105575369671,2024-08-15 16:14:13, 
frame_00000091.jpg,42.2926645089192,-72.6186804293342,35.4634393183514,2024-08-15 16:14:14, 
frame_00000092.jpg,42.2926209462488,-72.6186831145395,35.7301131729037,2024-08-15 16:14:15, 
frame_00000093.jpg,42.292597085387,-72.6186804996336,35.7539361231029,2024-08-15 16:14:16, 
frame_00000094.jpg,42.2925620863009,-72.6186740155372,35.5472770109773,2024-08-15 16:14:17, 
frame_00000095.jpg,42.2925320938834,-72.6186496141193,34.8400363419205,2024-08-15 16:14:18, 
frame_00000096.jpg,42.2924948352776,-72.6186279240781,34.7654679324478,2024-08-15 16:14:19, 
frame_00000097.jpg,42.292471769887,-72.6186144069119,35.1009029448032,2024-08-15 16:14:20, 
frame_00000098.jpg,42.2924300034035,-72.6185931997203,34.5948976818472,2024-08-15 16:14:21, 
frame_00000099.jpg,42.2923966035076,-72.6185693072246,34.4731724197045,2024-08-15 16:14:22, 
frame_00000100.jpg,42.2923605068076,-72.6185859509329,34.4760919418186,2024-08-15 16:14:23, 
frame_00000101.jpg,42.2923269480472,-72.6185846995353,34.7823058860376,2024-08-15 16:14:24, 
frame_00000102.jpg,42.2922949669341,-72.6185783935545,34.5422717947513,2024-08-15 16:14:25, 
frame_00000103.jpg,42.2922656972308,-72.6185718547718,34.6536874771118,2024-08-15 16:14:26, 
frame_00000104.jpg,42.2922313262591,-72.6185560025892,34.8826336199418,2024-08-15 16:14:27, 
frame_00000105.jpg,42.2921895690733,-72.6185783014038,34.3992698648944,2024-08-15 16:14:28, 
frame_00000106.jpg,42.2921696288399,-72.6185810616979,34.1347056506202,2024-08-15 16:14:29, 
frame_00000107.jpg,42.2921351088627,-72.6185716525792,34.7201524274424,2024-08-15 16:14:30, 
frame_00000108.jpg,42.292115999127,-72.6185351534257,34.6827745968476,2024-08-15 16:14:31, 
frame_00000109.jpg,42.2921071299354,-72.6185168605626,34.956098947674,2024-08-15 16:14:32, 
frame_00000110.jpg,42.2921060637298,-72.6185227413796,34.9461191194132,2024-08-15 16:14:33, 
frame_00000111.jpg,42.2920912798377,-72.6185013843178,34.952672614716,2024-08-15 16:14:34, 
frame_00000112.jpg,42.2920845088128,-72.6184908161148,35.1246042931452,2024-08-15 16:14:35, 
frame_00000113.jpg,42.2920507394504,-72.6184944251526,35.0253940736875,2024-08-15 16:14:36, 
frame_00000114.jpg,42.2920293668505,-72.6184967317833,35.0541439997032,2024-08-15 16:14:37, 
frame_00000115.jpg,42.2919986891975,-72.6185019638258,35.1245424980298,2024-08-15 16:14:38, 
frame_00000116.jpg,42.2919768464181,-72.6185046914462,35.2923422474414,2024-08-15 16:14:39, 
frame_00000117.jpg,42.2919508574973,-72.6184971532613,35.3903006473556,2024-08-15 16:14:40, 
frame_00000118.jpg,42.2919255734323,-72.6184979799142,35.3836028566584,2024-08-15 16:14:41, 
frame_00000119.jpg,42.2919153446196,-72.6184888297373,35.673323768191,2024-08-15 16:14:42, 
frame_00000120.jpg,42.291896430396,-72.6184750633494,35.7344796732068,2024-08-15 16:14:43, 
frame_00000121.jpg,42.2918668729947,-72.6184758038325,35.2815986452624,2024-08-15 16:14:44, 
frame_00000122.jpg,42.2918547215694,-72.618471639848,35.6889685094357,2024-08-15 16:14:45, 
frame_00000123.jpg,42.2918287773945,-72.6184655153004,35.9879838880152,2024-08-15 16:14:46, 
frame_00000124.jpg,42.2918100428617,-72.6184460234081,36.2672202382237,2024-08-15 16:14:47, 
frame_00000125.jpg,42.2917885906064,-72.6184482328307,36.2302786773071,2024-08-15 16:14:48, 
frame_00000126.jpg,42.2917546875749,-72.6184418050565,36.1225468153134,2024-08-15 16:14:49, 
frame_00000127.jpg,42.291726966737,-72.6184238095999,36.2836556890979,2024-08-15 16:14:50, 
frame_00000128.jpg,42.2916969066006,-72.618420739042,35.9653311036527,2024-08-15 16:14:51, 
frame_00000129.jpg,42.2916657113119,-72.6184066157602,36.4413476837799,2024-08-15 16:14:52, 
frame_00000130.jpg,42.2916442691558,-72.6184037450246,36.5717675052583,2024-08-15 16:14:53, 
frame_00000131.jpg,42.2916266850033,-72.6183801441737,36.1813210165128,2024-08-15 16:14:54, 
frame_00000132.jpg,42.2916095245192,-72.6183682680586,36.2415220504627,2024-08-15 16:14:55, 
frame_00000133.jpg,42.2915792089994,-72.6183544396703,36.5585911963135,2024-08-15 16:14:56, 
frame_00000134.jpg,42.2915547776752,-72.618358632553,36.4120650608093,2024-08-15 16:14:57, 
frame_00000135.jpg,42.291532034664,-72.6183503268779,36.5152405966073,2024-08-15 16:14:58, 
frame_00000136.jpg,42.2915125845693,-72.6183458958972,36.6169549794868,2024-08-15 16:14:59, 
frame_00000137.jpg,42.2914839077289,-72.6183524442589,36.4759470177814,2024-08-15 16:15:00, 
